year,ncessch,school_name,lea_name,street_location,city_location,zip_location,county_code,latitude,longitude,school_level,school_type,school_status,charter,magnet,virtual,lowest_grade_offered,highest_grade_offered,enrollment,teachers_fte
2018,360009205529,PARK SLOPE COLLEGIATE,NEW YORK CITY GEOGRAPHIC DISTRICT #15,237 7TH AVE,BROOKLYN,11215,36047,40.669478,-73.979052,3,1,1,0,0,0,6,12,702,50
2018,360009205531,SECONDARY SCHOOL FOR JOURNALISM,NEW YORK CITY GEOGRAPHIC DISTRICT #15,237 7TH AVE,BROOKLYN,11215,36047,40.669519,-73.979023,3,1,1,0,0,0,9,12,260,16
2018,360009205706,SUNSET PARK PREP,NEW YORK CITY GEOGRAPHIC DISTRICT #15,4004 4TH AVE,BROOKLYN,11232,36047,40.651964,-74.007353,2,1,1,0,0,0,6,8,528,41
2018,360009205864,WEST BROOKLYN COMMUNITY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,1053 41ST ST,BROOKLYN,11218,36047,40.642854,-73.992582,3,1,1,0,0,0,10,12,228,16
2018,360009205930,KHALIL GIBRAN INTERNATIONAL ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #15,362 SCHERMERHORN ST,BROOKLYN,11217,36047,40.686375,-73.979646,3,1,1,0,0,0,9,12,219,24
2018,360009206111,SUNSET PARK HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,153 35TH ST,BROOKLYN,11232,36047,40.655404,-74.004297,3,1,1,0,0,0,9,12,1224,104
2018,360009206143,RED HOOK NEIGHBORHOOD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,27 HUNTINGTON ST,BROOKLYN,11231,36047,40.677617,-74.004827,1,1,1,0,0,0,-1,5,124,14
2018,360009206279,BROOKLYN FRONTIERS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,112 SCHERMERHORN ST,BROOKLYN,11201,36047,40.690011,-73.989267,3,1,1,0,0,0,9,12,173,24
2018,360009206292,MILLENNIUM BROOKLYN HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,237 7TH AVE,BROOKLYN,11215,36047,40.669514,-73.97903,3,1,1,0,0,0,9,12,671,56
2018,360009206406,MAURICE SENDAK COMMUNITY SCHOOL (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #15,211 8TH ST,BROOKLYN,11215,36047,40.671057,-73.987731,1,1,1,0,0,0,-1,5,346,17
2018,360009206407,SUNSET PARK AVENUES ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,4222 4TH AVE,BROOKLYN,11232,36047,40.650678,-74.008494,1,1,1,0,0,0,-1,5,497,36
2018,360009206567,MS 839,NEW YORK CITY GEOGRAPHIC DISTRICT #15,713 CATON AVE,BROOKLYN,11218,36047,40.647844,-73.973251,2,1,1,0,0,0,6,8,343,30
2018,360009206659,SCHOOL OF CREATIVITY AND INNOVATION (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #15,736 48TH ST,BROOKLYN,11220,36047,40.64304,-74.004091,1,1,3,0,0,0,0,0,30,6
2018,360009401921,BOYS AND GIRLS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #16,1700 FULTON ST,BROOKLYN,11213,36047,40.678924,-73.931391,3,1,1,0,0,0,9,12,426,35
